Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug,open_phase_debug,open_phase_vel_debug,open_Vd_debug,open_Vq_debug,alpha_debug,beta_debug,sectant_debug,cos_p_debug,sin_p_debug
7028,35.142237,0.500109494,0.500050128,0.499890476,-0.0856018066,-0.0805664063,0.166168213,0.625131071,-2.96504545,-12.566371,0,0,-0.000169622916,-0.000161573043,4,0.767429113,-0.641026437
7029,35.147251,0.500032961,0.50001812,0.499953836,-0.0856018066,-0.0755310059,0.161132813,0.625131071,-3.02838135,-12.566371,0,0,-6.71377056e-05,-4.36147529e-05,4,0.767429113,-0.641026437
7030,35.152242,0.499983519,0.499963403,0.500036657,-0.0704956055,-0.0856018066,0.156097412,0.625131071,-3.09171724,-12.566371,0,0,1.65044039e-05,6.34203025e-05,2,0.767429113,-0.641026437
7031,35.157301,0.500022113,0.500007212,0.499977887,-0.0856018066,-0.0805664063,0.166168213,0.625131071,3.12813234,-12.566371,0,0,-2.95553109e-05,-2.53793405e-05,5,0.767429113,-0.641026437
7032,35.162232,0.499990731,0.500014961,0.499985099,-0.0654601976,-0.0755310059,0.140991211,0.625131071,3.06781244,-12.566371,0,0,9.2958544e-06,-2.58398468e-05,5,0.767429113,-0.641026437
7033,35.167239,0.50002557,0.499979705,0.499974459,-0.0856018066,-0.0856018066,0.161132813,0.625131071,3.00447655,-12.566371,0,0,-4.84704142e-05,-1.94713612e-05,4,0.767429113,-0.641026437
7034,35.172254,0.500035763,0.500014782,0.499964267,-0.0856018066,-0.0805664063,0.166168213,0.625131071,2.94114065,-12.566371,0,0,-6.93883048e-05,-6.27676054e-05,4,0.767429113,-0.641026437
7035,35.177239,0.500051379,0.500021696,0.499962866,-0.0755310059,-0.0755310059,0.151062012,0.625131071,2.87780476,-12.566371,0,0,-4.48119099e-05,-5.09248493e-05,4,0.767429113,-0.641026437
7036,35.182247,0.500013053,0.500036776,0.499963224,-0.0856018066,-0.0856018066,0.171203613,0.625131071,2.81446886,-12.566371,0,0,-1.30575008e-05,-6.36985424e-05,6,0.767429113,-0.641026437
7037,35.187232,0.499951035,0.499994159,0.500048935,-0.0704956055,-0.0755310059,0.146026611,0.625131071,2.75414896,-12.566371,0,0,7.05402344e-05,4.74609478e-05,1,0.767429113,-0.641026437
7038,35.192254,0.500024855,0.499975145,0.500017643,-0.0856018066,-0.0704956055,0.156097412,0.625131071,2.69081306,-12.566371,0,0,-2.84275593e-05,3.67819048e-05,3,0.767429113,-0.641026437
7039,35.197240,0.500067234,0.500014961,0.499932766,-0.0805664063,-0.0906371996,0.171203613,0.625131071,2.62747717,-12.566371,0,0,-9.33546398e-05,-0.00012070527,4,0.767429113,-0.641026437
7040,35.202251,0.500080407,0.500085235,0.499914795,-0.0755310059,-0.0755310059,0.151062012,0.625131071,2.56414127,-12.566371,0,0,-6.94525224e-05,-0.000129360531,5,0.767429113,-0.641026437
7041,35.207233,0.500007451,0.500019193,0.499980807,-0.0805664063,-0.0805664063,0.161132813,0.625131071,2.50080538,-12.566371,0,0,-1.18045491e-05,-3.32509371e-05,5,0.767429113,-0.641026437
7042,35.212253,0.499987185,0.500027239,0.499972761,-0.0856018066,-0.0755310059,0.161132813,0.625131071,2.43746948,-12.566371,0,0,1.28183074e-05,-4.71717722e-05,6,0.767429113,-0.641026437
7043,35.217235,0.500035048,0.500029445,0.499964952,-0.0805664063,-0.0805664063,0.161132813,0.625131071,2.37714958,-12.566371,0,0,-3.78250588e-05,-5.58269858e-05,4,0.767429113,-0.641026437
7044,35.222251,0.500006139,0.500019968,0.499980062,-0.0755310059,-0.0755310059,0.151062012,0.625131071,2.31381369,-12.566371,0,0,-6.10172083e-06,-3.45699555e-05,5,0.767429113,-0.641026437
7045,35.227232,0.500003874,0.499985248,0.500014782,-0.0856018066,-0.0856018066,0.171203613,0.625131071,2.25047779,-12.566371,0,0,-3.05721915e-05,-1.32239875e-05,1,0.767429113,-0.641026437
7046,35.232255,0.500021279,0.499985129,0.499978781,-0.0856018066,-0.0755310059,0.161132813,0.625131071,2.1871419,-12.566371,0,0,-6.60132064e-05,-7.47662853e-07,4,0.767429113,-0.641026437
7047,35.237246,0.500035703,0.50000459,0.49999541,-0.0704956055,-0.0755310059,0.146026611,0.625131071,2.123806,-12.566371,0,0,-1.18713956e-06,-7.94726657e-06,4,0.767429113,-0.641026437
7048,35.242292,0.499953896,0.499969274,0.50006628,-0.0755310059,-0.0704956055,0.146026611,0.625131071,2.0604701,-12.566371,0,0,6.466591e-05,0.000114715345,1,0.767429113,-0.641026437
7049,35.247235,0.500011981,0.500032246,0.499967754,-0.0755310059,-0.0856018066,0.161132813,0.625131071,2.0001502,-12.566371,0,0,-1.19795932e-05,-5.58760585e-05,4,0.767429113,-0.641026437
7050,35.252229,0.500017464,0.499982566,0.500009537,-0.0704956055,-0.0755310059,0.146026611,0.625131071,1.93681681,-12.566371,0,0,-2.14350184e-05,2.33474002e-05,4,0.767429113,-0.641026437
7051,35.257248,0.500050366,0.499985307,0.499949664,-0.0856018066,-0.0856018066,0.161132813,0.625131071,1.87348342,-12.566371,0,0,-8.28695775e-05,-4.98763948e-05,3,0.767429113,-0.641026437
7052,35.262241,0.50002861,0.500100076,0.499899894,-0.0755310059,-0.0856018066,0.161132813,0.625131071,1.81015003,-12.566371,0,0,-1.7707629e-05,-0.000190185325,5,0.767429113,-0.641026437
7053,35.267250,0.499966562,0.500033081,0.500039935,-0.0805664063,-0.0755310059,0.156097412,0.625131071,1.74681664,-12.566371,0,0,6.23584492e-05,3.02832395e-05,1,0.767429113,-0.641026437
7054,35.272240,0.500051141,0.500028312,0.499948859,-0.0805664063,-0.0805664063,0.161132813,0.625131071,1.68649912,-12.566371,0,0,-6.25665343e-05,-6.88111249e-05,4,0.767429113,-0.641026437
7055,35.277246,0.500132561,0.499984503,0.499867409,-0.0755310059,-0.0755310059,0.151062012,0.625131071,1.62316573,-12.566371,0,0,-0.000206593468,-0.000101411497,4,0.767429113,-0.641026437
7056,35.282239,0.500047445,0.500086188,0.499913841,-0.0805664063,-0.0805664063,0.161132813,0.625131071,1.55983233,-12.566371,0,0,-4.74109547e-05,-0.000149241765,5,0.767429113,-0.641026437
7057,35.287250,0.499970853,0.500029147,0.500008464,-0.0755310059,-0.0856018066,0.171203613,0.625131071,1.49649894,-12.566371,0,0,4.791428e-05,-5.44894901e-05,1,0.767429113,-0.641026437
7058,35.292242,0.499927372,0.500007391,0.500072658,-0.0704956055,-0.0805664063,0.151062012,0.625131071,1.43316555,-12.566371,0,0,0.000139043856,7.43116325e-05,1,0.767429113,-0.641026437
7059,35.297249,0.500111878,0.500069737,0.499916166,-0.0704956055,-0.0755310059,0.146026611,0.625131071,1.36983216,-12.566371,0,0,-9.0876114e-05,-0.000133019988,4,0.767429113,-0.641026437
7060,35.302231,0.500081956,0.500044882,0.499918044,-0.0755310059,-0.0805664063,0.156097412,0.625131071,1.30951464,-12.566371,0,0,-0.000100506484,-0.000109841851,4,0.767429113,-0.641026437
7061,35.307255,0.500056863,0.500069797,0.499930233,-0.0856018066,-0.0805664063,0.166168213,0.625131071,1.24618125,-12.566371,0,0,-5.68319047e-05,-0.000120873272,5,0.767429113,-0.641026437
7062,35.312237,0.500031829,0.500021815,0.499968141,-0.0755310059,-0.0755310059,0.151062012,0.625131071,1.18284786,-12.566371,0,0,-3.68326837e-05,-4.64992045e-05,4,0.767429113,-0.641026437
7063,35.317256,0.500039339,0.499996901,0.499960661,-0.0856018066,-0.0755310059,0.161132813,0.625131071,1.11951447,-12.566371,0,0,-6.05897549e-05,-2.86824761e-05,4,0.767429113,-0.641026437
7064,35.322239,0.500013769,0.499997884,0.499986261,-0.0755310059,-0.0856018066,0.161132813,0.625131071,1.05618107,-12.566371,0,0,-7.18376941e-06,-2.91221641e-05,2,0.767429113,-0.641026437
7065,35.327248,0.500053525,0.500073254,0.499926716,-0.0704956055,-0.0805664063,0.151062012,0.625131071,0.992847502,-12.566371,0,0,-1.66628051e-05,-0.000126914529,5,0.767429113,-0.641026437
7066,35.332240,0.499973178,0.500034928,0.499965042,-0.0755310059,-0.0805664063,0.156097412,0.625131071,0.932528794,-12.566371,0,0,2.67918549e-05,-6.05100213e-05,5,0.767429113,-0.641026437
7067,35.337256,0.500039339,0.500018477,0.499960661,-0.0805664063,-0.0805664063,0.161132813,0.625131071,0.86919415,-12.566371,0,0,-4.97808869e-05,-5.00870156e-05,4,0.767429113,-0.641026437
7068,35.342235,0.499982417,0.499993533,0.500017583,-0.0856018066,-0.0805664063,0.166168213,0.625131071,0.805859506,-12.566371,0,0,2.31523627e-05,2.08267502e-05,1,0.767429113,-0.641026437
7069,35.347282,0.499979198,0.500029385,0.499970585,-0.0755310059,-0.0856018066,0.161132813,0.625131071,0.742524862,-12.566371,0,0,2.07739558e-05,-5.09239071e-05,5,0.767429113,-0.641026437
7070,35.352231,0.499994993,0.500005007,0.500000536,-0.0704956055,-0.0856018066,0.156097412,0.625131071,0.679190218,-12.566371,0,0,3.75013733e-05,-1.4085319e-05,4,0.767429113,-0.641026437
7071,35.357238,0.500138104,0.500062466,0.499878556,-0.0755310059,-0.0755310059,0.151062012,0.625131071,0.615855575,-12.566371,0,0,-0.000150930049,-0.000159250718,4,0.767429113,-0.641026437
7072,35.362253,0.500007331,0.49998033,0.50001967,-0.0805664063,-0.0704956055,0.151062012,0.625131071,0.552520931,-12.566371,0,0,-7.34905461e-06,3.40827828e-05,5,0.767429113,-0.641026437
7073,35.367238,0.500050008,0.500012577,0.499949962,-0.0856018066,-0.0856018066,0.171203613,0.625131071,0.492202222,-12.566371,0,0,-6.87720967e-05,-5.42413691e-05,4,0.767429113,-0.641026437
7074,35.372253,0.499989122,0.500006437,0.500010848,-0.0856018066,-0.0755310059,0.161132813,0.625131071,0.428867579,-12.566371,0,0,1.95435241e-05,3.83432143e-06,1,0.767429113,-0.641026437
7075,35.377238,0.500008762,0.499968529,0.500031471,-0.0755310059,-0.0755310059,0.161132813,0.625131071,0.365532935,-12.566371,0,0,-3.90667992e-05,5.3075808e-05,3,0.767429113,-0.641026437
7076,35.382255,0.500112355,0.500038981,0.499887675,-0.0755310059,-0.0856018066,0.161132813,0.625131071,0.302198291,-12.566371,0,0,-0.000134532005,-0.000145972139,4,0.767429113,-0.641026437
7077,35.387240,0.500008881,0.50003618,0.49996379,-0.0805664063,-0.0805664063,0.161132813,0.625131071,0.238863647,-12.566371,0,0,-1.67776998e-05,-6.26832698e-05,5,0.767429113,-0.641026437
7078,35.392248,0.500031531,0.500028014,0.499968439,-0.0755310059,-0.0755310059,0.151062012,0.625131071,0.175529003,-12.566371,0,0,-3.33366843e-05,-5.161636e-05,5,0.767429113,-0.641026437
7079,35.397242,0.500031114,0.500014782,0.499968886,-0.0805664063,-0.0755310059,0.156097412,0.625131071,0.115210325,-12.566371,0,0,-3.92688416e-05,-3.97644217e-05,5,0.767429113,-0.641026437
7080,35.402247,0.50009346,0.500146091,0.499853939,-0.0856018066,-0.0956726,0.181274414,0.625131071,0.0518758371,-12.566371,0,0,-9.34376076e-05,-0.00025299433,5,0.767429113,-0.641026437
7081,35.407250,0.500060439,0.500050843,0.499939561,-0.0755310059,-0.0805664063,0.156097412,0.625131071,-0.0114586586,-12.566371,0,0,-6.52668459e-05,-8.75431579e-05,4,0.767429113,-0.641026437
7082,35.412255,0.499973506,0.500063419,0.499936581,-0.0856018066,-0.0755310059,0.161132813,0.625131071,-0.0747931525,-12.566371,0,0,-2.55633495e-07,-0.000109204368,6,0.767429113,-0.641026437
7083,35.417238,0.500020981,0.499998748,0.499979019,-0.0704956055,-0.0805664063,0.151062012,0.625131071,-0.13812767,-12.566371,0,0,-3.20847248e-05,-1.70858075e-05,4,0.767429113,-0.641026437
7084,35.422256,0.499961317,0.500038683,0.500003457,-0.0704956055,-0.0805664063,0.151062012,0.625131071,-0.201462314,-12.566371,0,0,5.97416692e-05,-3.04915084e-05,6,0.767429113,-0.641026437
7085,35.427239,0.500026226,0.499973744,0.499992996,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-0.261781007,-12.566371,0,0,-4.28584644e-05,1.66765894e-05,4,0.767429113,-0.641026437
7086,35.432250,0.500035822,0.499995619,0.499964178,-0.0856018066,-0.0805664063,0.166168213,0.625131071,-0.325115651,-12.566371,0,0,-5.59194523e-05,-2.72344423e-05,4,0.767429113,-0.641026437
7087,35.437237,0.499998212,0.4999924,0.50000757,-0.0805664063,-0.0755310059,0.156097412,0.625131071,-0.388450295,-12.566371,0,0,-9.68424501e-06,2.67144715e-05,1,0.767429113,-0.641026437
7088,35.442249,0.500034153,0.49998337,0.499965847,-0.0856018066,-0.0755310059,0.161132813,0.625131071,-0.451784939,-12.566371,0,0,-7.90690101e-05,-6.3286534e-06,4,0.767429113,-0.641026437
7089,35.447233,0.499991924,0.500008106,0.500008106,-0.0704956055,-0.0856018066,0.156097412,0.625131071,-0.515119553,-12.566371,0,0,1.61653807e-05,-1.87674232e-08,3,0.767429113,-0.641026437
7090,35.452266,0.500028372,0.500001967,0.499971628,-0.0805664063,-0.0856018066,0.166168213,0.625131071,-0.578454196,-12.566371,0,0,-4.16064431e-05,-2.62907197e-05,3,0.767429113,-0.641026437
7091,35.457251,0.499994636,0.500037789,0.499962211,-0.0805664063,-0.0755310059,0.156097412,0.625131071,-0.638772905,-12.566371,0,0,5.37841879e-06,-6.54790056e-05,5,0.767429113,-0.641026437
7092,35.462231,0.49999693,0.500036836,0.499963105,-0.0856018066,-0.0856018066,0.156097412,0.625131071,-0.702107549,-12.566371,0,0,3.03604611e-06,-6.38643251e-05,6,0.767429113,-0.641026437
7093,35.467249,0.500053406,0.499998838,0.499946564,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-0.765442193,-12.566371,0,0,-6.62372477e-05,-1.67277976e-05,4,0.767429113,-0.641026437
7094,35.472239,0.50002867,0.500018656,0.49997133,-0.0856018066,-0.0805664063,0.166168213,0.625131071,-0.828776836,-12.566371,0,0,-6.39414793e-05,-5.59024302e-05,5,0.767429113,-0.641026437
7095,35.477250,0.499994844,0.499954402,0.500045598,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-0.89211148,-12.566371,0,0,2.32031616e-05,7.89834594e-05,2,0.767429113,-0.641026437
7096,35.482241,0.499995202,0.500004768,0.499998868,-0.0704956055,-0.0805664063,0.151062012,0.625131071,-0.952430189,-12.566371,0,0,6.6250559e-06,-5.11153848e-06,4,0.767429113,-0.641026437
7097,35.487248,0.500072777,0.500049949,0.499927193,-0.0805664063,-0.0805664063,0.161132813,0.625131071,-1.01576447,-12.566371,0,0,-8.42417867e-05,-0.000106326508,4,0.767429113,-0.641026437
7098,35.492241,0.499978185,0.500034511,0.499965489,-0.0856018066,-0.0805664063,0.166168213,0.625131071,-1.07909787,-12.566371,0,0,2.18039095e-05,-5.97627222e-05,6,0.767429113,-0.641026437
7099,35.497249,0.499970764,0.500029266,0.500012338,-0.0755310059,-0.0856018066,0.171203613,0.625131071,-1.14243126,-12.566371,0,0,1.96822748e-05,-5.95283127e-05,6,0.767429113,-0.641026437
7100,35.502231,0.500034451,0.499965549,0.499992579,-0.0704956055,-0.0805664063,0.151062012,0.625131071,-1.20576465,-12.566371,0,0,-4.15998511e-05,1.54636364e-05,4,0.767429113,-0.641026437
7101,35.507258,0.499991328,0.499997288,0.500014007,-0.0755310059,-0.0704956055,0.146026611,0.625131071,-1.26909804,-12.566371,0,0,1.96135225e-05,1.44682153e-05,5,0.767429113,-0.641026437
7102,35.512250,0.499989867,0.500020564,0.499979436,-0.0755310059,-0.0906371996,0.166168213,0.625131071,-1.32941556,-12.566371,0,0,1.0123812e-05,-3.56061792e-05,4,0.767429113,-0.641026437
7103,35.517247,0.500020921,0.499979138,0.499997884,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-1.39274895,-12.566371,0,0,-3.24048451e-05,1.62255601e-05,4,0.767429113,-0.641026437
7104,35.522231,0.500084162,0.500072002,0.499915838,-0.0805664063,-0.0856018066,0.166168213,0.625131071,-1.45608234,-12.566371,0,0,-9.02109387e-05,-0.000135225957,4,0.767429113,-0.641026437
7105,35.527352,0.500079691,0.500047028,0.499920309,-0.0805664063,-0.0755310059,0.156097412,0.625131071,-1.51941574,-12.566371,0,0,-9.60369143e-05,-0.000109721761,4,0.767429113,-0.641026437
7106,35.532241,0.500025094,0.499974906,0.499984294,-0.0805664063,-0.0805664063,0.161132813,0.625131071,-1.58274913,-12.566371,0,0,-5.33972561e-05,2.01013245e-06,2,0.767429113,-0.641026437
7107,35.537238,0.500002861,0.499995172,0.500004828,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-1.64608252,-12.566371,0,0,-2.8571103e-06,8.33203194e-06,4,0.767429113,-0.641026437
7108,35.542257,0.500135243,0.500022888,0.499864757,-0.0704956055,-0.0856018066,0.156097412,0.625131071,-1.70941591,-12.566371,0,0,-0.00019144328,-0.000136952585,4,0.767429113,-0.641026437
7109,35.547239,0.500126958,0.500113428,0.499873042,-0.0755310059,-0.0805664063,0.156097412,0.625131071,-1.76973343,-12.566371,0,0,-0.0001337383,-0.00020819396,4,0.767429113,-0.641026437
7110,35.552251,0.500048757,0.499972969,0.499951243,-0.0856018066,-0.0856018066,0.171203613,0.625131071,-1.83306682,-12.566371,0,0,-8.66437331e-05,-1.88255544e-05,3,0.767429113,-0.641026437
7111,35.557232,0.50004828,0.50000447,0.49995172,-0.0755310059,-0.0755310059,0.151062012,0.625131071,-1.89640021,-12.566371,0,0,-6.2818166e-05,-2.53945764e-05,4,0.767429113,-0.641026437
7112,35.562247,0.500060797,0.500081182,0.499918789,-0.0755310059,-0.0805664063,0.156097412,0.625131071,-1.95973361,-12.566371,0,0,-4.28239073e-05,-0.000123696562,5,0.767429113,-0.641026437
7113,35.567232,0.500011146,0.499997139,0.499988824,-0.0906371996,-0.0805664063,0.171203613,0.625131071,-2.02306795,-12.566371,0,0,-1.81905471e-05,-7.20095386e-06,1,0.767429113,-0.641026437
7114,35.572248,0.499974221,0.499987423,0.500025749,-0.0704956055,-0.0704956055,0.140991211,0.625131071,-2.08338785,-12.566371,0,0,3.23668319e-05,3.31685042e-05,5,0.767429113,-0.641026437
7115,35.577233,0.50011152,0.500136435,0.499863595,-0.0856018066,-0.0906371996,0.176239014,0.625131071,-2.14672375,-12.566371,0,0,-0.000111504036,-0.000236254898,5,0.767429113,-0.641026437
7116,35.582257,0.500110924,0.500090778,0.499889076,-0.0755310059,-0.0856018066,0.161132813,0.625131071,-2.21005964,-12.566371,0,0,-0.0001209771,-0.000174657966,4,0.767429113,-0.641026437
7117,35.587242,0.500058949,0.50003624,0.499941051,-0.0805664063,-0.0755310059,0.156097412,0.625131071,-2.27339554,-12.566371,0,0,-7.46425576e-05,-6.06353206e-05,4,0.767429113,-0.641026437
7118,35.592254,0.500044346,0.500011265,0.499955654,-0.0805664063,-0.0805664063,0.161132813,0.625131071,-2.33673143,-12.566371,0,0,-6.17177284e-05,-5.43150745e-05,4,0.767429113,-0.641026437
7119,35.597236,0.500048041,0.499987662,0.499951959,-0.0704956055,-0.0704956055,0.140991211,0.625131071,-2.40006733,-12.566371,0,0,-7.8239842e-05,-3.09311436e-05,4,0.767429113,-0.641026437
7120,35.602253,0.499989122,0.500010908,0.499994338,-0.0805664063,-0.0906371996,0.171203613,0.625131071,-2.46038723,-12.566371,0,0,1.34884895e-05,-1.43462021e-05,1,0.767429113,-0.641026437
7121,35.607235,0.500020504,0.499994218,0.499979496,-0.0805664063,-0.0654601976,0.146026611,0.625131071,-2.52372313,-12.566371,0,0,-3.36249432e-05,-1.27420444e-05,5,0.767429113,-0.641026437
7122,35.612238,0.500034273,0.500032902,0.499965757,-0.0906371996,-0.0755310059,0.166168213,0.625131071,-2.58705902,-12.566371,0,0,-3.49421935e-05,-5.81295171e-05,5,0.767429113,-0.641026437
7123,35.617247,0.500062346,0.499985546,0.499937683,-0.0654601976,-0.0856018066,0.151062012,0.625131071,-2.65039492,-12.566371,0,0,-4.87162579e-05,-3.47102359e-05,4,0.767429113,-0.641026437
7124,35.622249,0.500053763,0.500039399,0.499946237,-0.0856018066,-0.0755310059,0.161132813,0.625131071,-2.71373081,-12.566371,0,0,-8.76607228e-05,-7.1844559e-05,4,0.767429113,-0.641026437
7125,35.627252,0.499965847,0.500022769,0.499991804,-0.0856018066,-0.0856018066,0.171203613,0.625131071,-2.77706671,-12.566371,0,0,3.00215852e-05,-2.68024905e-05,1,0.767429113,-0.641026437
7126,35.632234,0.500020623,0.500025868,0.499974102,-0.0856018066,-0.0755310059,0.161132813,0.625131071,-2.83738661,-12.566371,0,0,-2.06464247e-05,-4.48365754e-05,5,0.767429113,-0.641026437
7127,35.637247,0.500022471,0.500007153,0.499977559,-0.0755310059,-0.0805664063,0.156097412,0.625131071,-2.9007225,-12.566371,0,0,-3.01039781e-05,-2.5605168e-05,4,0.767429113,-0.641026437
7128,35.642242,0.500017226,0.500021338,0.499978691,-0.0704956055,-0.0856018066,0.156097412,0.625131071,-2.9640584,-12.566371,0,0,-1.72038708e-05,-3.69371664e-05,4,0.767429113,-0.641026437
7129,35.647249,0.500028253,0.50000298,0.499971718,-0.0856018066,-0.0654601976,0.146026611,0.625131071,-3.02739429,-12.566371,0,0,-4.5222816e-05,3.81300197e-05,5,0.767429113,-0.641026437
7130,35.652230,0.499976754,0.499978065,0.500064135,-0.0654601976,-0.0704956055,0.135955811,0.625131071,-3.09073019,-12.566371,0,0,6.8877278e-05,0.000102864789,1,0.767429113,-0.641026437
7131,35.657247,0.500008464,0.500002801,0.499991566,-0.0856018066,-0.0755310059,0.161132813,0.625131071,3.1291194,-12.566371,0,0,-1.12438684e-05,-9.70552719e-06,6,0.767429113,-0.641026437
7132,35.662239,0.500070035,0.500041425,0.499929965,-0.0805664063,-0.0856018066,0.166168213,0.625131071,3.0687995,-12.566371,0,0,-8.43373855e-05,-9.65383369e-05,4,0.767429113,-0.641026437
7133,35.667253,0.499990672,0.499994069,0.500009298,-0.0906371996,-0.0856018066,0.176239014,0.625131071,3.0054636,-12.566371,0,0,1.10268393e-05,1.31973884e-05,1,0.767429113,-0.641026437
7134,35.672232,0.500029445,0.499970555,0.499987662,-0.0856018066,-0.0755310059,0.166168213,0.625131071,2.9421277,-12.566371,0,0,-5.0339826e-05,-8.3527666e-06,3,0.767429113,-0.641026437
7135,35.677252,0.500094712,0.500023067,0.499905318,-0.0755310059,-0.0805664063,0.166168213,0.625131071,2.87879181,-12.566371,0,0,-0.000153967223,-0.000112993243,4,0.767429113,-0.641026437
7136,35.682232,0.500080466,0.500013351,0.499937356,-0.0755310059,-0.0755310059,0.151062012,0.625131071,2.81545591,-12.566371,0,0,-9.6009433e-05,-5.06684082e-05,4,0.767429113,-0.641026437
7137,35.687254,0.499999881,0.499989718,0.499985665,-0.0856018066,-0.0755310059,0.161132813,0.625131071,2.75212002,-12.566371,0,0,-2.6639611e-05,-3.51746985e-06,5,0.767429113,-0.641026437
7138,35.692234,0.500022233,0.499977767,0.49998033,-0.0805664063,-0.0704956055,0.151062012,0.625131071,2.69180012,-12.566371,0,0,-4.31821536e-05,2.21561277e-06,4,0.767429113,-0.641026437
7139,35.697258,0.500088751,0.500041068,0.499911249,-0.0805664063,-0.0805664063,0.161132813,0.625131071,2.62846422,-12.566371,0,0,-0.000112604219,-0.000112418486,4,0.767429113,-0.641026437
7140,35.702256,0.500069141,0.500038505,0.499930829,-0.0755310059,-0.0856018066,0.161132813,0.625131071,2.56512833,-12.566371,0,0,-8.45027462e-05,-9.32635739e-05,4,0.767429113,-0.641026437
7141,35.707241,0.500066817,0.499991179,0.499933183,-0.0856018066,-0.0856018066,0.171203613,0.625131071,2.50179243,-12.566371,0,0,-0.000127827909,-8.691111e-05,4,0.767429113,-0.641026437
7142,35.712246,0.500060081,0.500048637,0.499939919,-0.0755310059,-0.0805664063,0.156097412,0.625131071,2.43845654,-12.566371,0,0,-4.76935893e-05,-7.70092447e-05,5,0.767429113,-0.641026437
7143,35.717231,0.500000715,0.500054598,0.499945402,-0.0856018066,-0.0755310059,0.161132813,0.625131071,2.37512064,-12.566371,0,0,-7.09300366e-07,-9.45504798e-05,5,0.767429113,-0.641026437
7144,35.722247,0.50003612,0.500037193,0.499962807,-0.0856018066,-0.0856018066,0.171203613,0.625131071,2.31480074,-12.566371,0,0,-3.61251878e-05,-6.44320389e-05,5,0.767429113,-0.641026437
7145,35.727258,0.500050724,0.500046849,0.499949276,-0.0856018066,-0.0856018066,0.171203613,0.625131071,2.25146484,-12.566371,0,0,-5.26682707e-05,-8.44892202e-05,5,0.767429113,-0.641026437
7146,35.732252,0.500080943,0.500081599,0.499918401,-0.0755310059,-0.0856018066,0.161132813,0.625131071,2.18812895,-12.566371,0,0,-8.09399935e-05,-0.00014129428,4,0.767429113,-0.641026437
7147,35.737234,0.500041664,0.500019372,0.499958366,-0.0805664063,-0.0805664063,0.161132813,0.625131071,2.12479305,-12.566371,0,0,-6.0721828e-05,-5.89589581e-05,4,0.767429113,-0.641026437
7148,35.742251,0.500061989,0.500016749,0.499938011,-0.0755310059,-0.0856018066,0.161132813,0.625131071,2.06145716,-12.566371,0,0,-7.01871613e-05,-8.31969373e-05,4,0.767429113,-0.641026437
7149,35.747233,0.500054657,0.499997735,0.499945313,-0.0906371996,-0.0805664063,0.171203613,0.625131071,1.99812138,-12.566371,0,0,-8.31447542e-05,-4.54114779e-05,4,0.767429113,-0.641026437
7150,35.752255,0.500089943,0.500084639,0.499910027,-0.0856018066,-0.0856018066,0.171203613,0.625131071,1.93780386,-12.566371,0,0,-9.26022913e-05,-0.000151235377,4,0.767429113,-0.641026437
7151,35.757239,0.499956757,0.500043273,0.49996528,-0.0704956055,-0.0805664063,0.151062012,0.625131071,1.87447047,-12.566371,0,0,4.75050183e-05,-6.75331539e-05,5,0.767429113,-0.641026437
7152,35.762254,0.500013888,0.499983072,0.500016928,-0.0856018066,-0.0805664063,0.166168213,0.625131071,1.81113708,-12.566371,0,0,-1.39005942e-05,2.9331055e-05,2,0.767429113,-0.641026437
7153,35.767241,0.500031471,0.500009894,0.499968559,-0.0704956055,-0.0856018066,0.156097412,0.625131071,1.74780369,-12.566371,0,0,-8.87774513e-06,-3.56817618e-05,3,0.767429113,-0.641026437
7154,35.772249,0.500036299,0.500042021,0.499957949,-0.0755310059,-0.0805664063,0.156097412,0.625131071,1.6844703,-12.566371,0,0,-2.90318458e-05,-7.43386336e-05,5,0.767429113,-0.641026437
7155,35.777235,0.500006914,0.499993086,0.500002742,-0.0704956055,-0.0755310059,0.146026611,0.625131071,1.6211369,-12.566371,0,0,-8.98598955e-06,8.35734591e-06,4,0.767429113,-0.641026437
7156,35.782257,0.500036836,0.499963164,0.500000417,-0.0755310059,-0.0856018066,0.161132813,0.625131071,1.56081939,-12.566371,0,0,-5.50382974e-05,3.22822234e-05,3,0.767429113,-0.641026437
7157,35.787252,0.499993831,0.499964625,0.500035405,-0.0856018066,-0.0805664063,0.166168213,0.625131071,1.497486,-12.566371,0,0,6.18708873e-06,6.1291561e-05,2,0.767429113,-0.641026437
7158,35.792230,0.499980897,0.499965757,0.500034273,-0.0755310059,-0.0856018066,0.161132813,0.625131071,1.4341526,-12.566371,0,0,1.91068648e-05,5.93388359e-05,2,0.767429113,-0.641026437
7159,35.797256,0.500019908,0.499972254,0.500027776,-0.0805664063,-0.0805664063,0.156097412,0.625131071,1.37081921,-12.566371,0,0,-1.8252249e-06,5.2677904e-05,2,0.767429113,-0.641026437
