Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug
7869,7.869691,0.473453581,0.48767975,0.526713789,2.30621314,0.740203857,-3.046417,-0.409336567
7870,7.870674,0.474168181,0.48801142,0.525831819,2.23068237,0.694885254,-2.92556763,-0.409345925
7871,7.871696,0.474879861,0.488341719,0.525120199,2.16018653,0.654602051,-2.85507202,-0.409317791
7872,7.872679,0.475668371,0.488707662,0.524331629,2.11486816,0.629424989,-2.74429321,-0.409355283
7873,7.873688,0.476472825,0.489080995,0.523527205,2.03933716,0.609283388,-2.64862061,-0.409355283
7874,7.874684,0.47734794,0.489487141,0.52265209,1.93862903,0.558929443,-2.49755859,-0.409355283
7875,7.875696,0.478390574,0.489971042,0.521798193,1.84799182,0.533752382,-2.38174415,-0.409355283
7876,7.876706,0.479336739,0.490410149,0.520663261,1.77749634,0.51361078,-2.29110718,-0.409355283
7877,7.877699,0.480263382,0.490840197,0.519736588,1.65664661,0.473327577,-2.16018677,-0.409355283
7878,7.878695,0.481250465,0.491298318,0.518749535,1.5710448,0.448150605,-2.01919532,-0.409355283
7879,7.879679,0.482235461,0.491755456,0.517764568,1.46530139,0.412902832,-1.87820423,-0.409355283
7880,7.880689,0.483274817,0.492237836,0.516725242,1.36962891,0.377654999,-1.74728394,-0.409355283
7881,7.881684,0.484578609,0.492725044,0.515675306,1.26892078,0.342407227,-1.61132801,-0.409355283
7882,7.882695,0.48565793,0.49334383,0.51434207,1.15814209,0.302124023,-1.46026611,-0.409355283
7883,7.883693,0.486768991,0.49385947,0.513231039,1.02722156,0.261840791,-1.3343811,-0.409355283
7884,7.884676,0.487868905,0.494369954,0.512131155,0.926513612,0.231628403,-1.15814197,-0.409355283
7885,7.885702,0.489033878,0.494910598,0.510966122,0.810699403,0.1913452,-1.00204456,-0.409296691
7886,7.886684,0.490178376,0.495441765,0.509821594,0.704955995,0.161132813,-0.866088808,-0.409268558
7887,7.887706,0.491640091,0.496120155,0.508359909,0.584106386,0.120849594,-0.704955995,-0.409233391
7888,7.888696,0.492823392,0.496669322,0.507176578,0.468292207,0.0805664063,-0.548858643,-0.409139633
7889,7.889693,0.494022071,0.497225642,0.505977929,0.322265625,0.0402832031,-0.417938203,-0.409083366
7890,7.890677,0.495220095,0.497781634,0.504779875,0.221557602,0.0201416016,-0.241699204,-0.409092724
7891,7.891699,0.496429861,0.49834308,0.50357008,0.115814202,-0.0201416016,-0.0956726,-0.409064591
7892,7.892682,0.49764505,0.498907089,0.50235498,0.0352478027,-0.0402832031,0.00503540039,-0.409015357
7893,7.893691,0.49916926,0.499614477,0.501135528,-0.0302123986,-0.0553894006,0.0856017992,-0.408966124
7894,7.894674,0.500388622,0.500180364,0.499611378,-0.0704956055,-0.0755310059,0.146026611,-0.408937991
7895,7.895698,0.501606226,0.500745475,0.498393804,-0.130920395,-0.100708,0.206451401,-0.408923924
7896,7.896680,0.502826154,0.5013116,0.497173816,-0.181274399,-0.120849594,0.302123994,-0.408895791
7897,7.897689,0.504036188,0.501873195,0.495963782,-0.25176999,-0.140991211,0.392761201,-0.408867657
7898,7.898684,0.505242527,0.502433062,0.494757473,-0.352477998,-0.151062012,0.503540039,-0.40883249
7899,7.899690,0.506739378,0.503127754,0.493558913,-0.463256806,-0.171203613,0.634460449,-0.408862948
7900,7.900699,0.507925808,0.503678381,0.492074192,-0.579071045,-0.206451416,0.785522461,-0.408862948
7901,7.901682,0.509107828,0.504226983,0.490892172,-0.715026796,-0.231628403,0.916442871,-0.408862948
7902,7.902690,0.510261953,0.50476259,0.489738017,-0.835876405,-0.276946992,1.11282337,-0.408862948
7903,7.903673,0.51141721,0.505298734,0.48858276,-0.941619813,-0.327301025,1.2689209,-0.408862948
7904,7.904695,0.512537599,0.505818725,0.487462401,-1.05239868,-0.357513398,1.40991211,-0.408862948
7905,7.905681,0.513934195,0.506339371,0.486340582,-1.15814209,-0.402832001,1.56097412,-0.408862948
7906,7.906689,0.514984846,0.506954491,0.485015124,-1.2638855,-0.443115205,1.70700073,-0.408862948
7907,7.907685,0.51608479,0.507464945,0.48391518,-1.39480579,-0.483398378,1.8429563,-0.408862948
7908,7.908694,0.517125368,0.507947922,0.482874632,-1.485443,-0.528717041,2.01416016,-0.408862948
7909,7.909677,0.51812613,0.508412361,0.48187387,-1.5962218,-0.553893983,2.15011573,-0.408862948
7910,7.910691,0.519113898,0.50887078,0.480886102,-1.69189441,-0.589141846,2.28103638,-0.408862948
7911,7.911689,0.520324826,0.509432793,0.479910642,-1.79260242,-0.614318848,2.40692139,-0.408862948
7912,7.912684,0.521247923,0.509861171,0.478752047,-1.87820435,-0.64453125,2.5227356,-0.408862948
7913,7.913694,0.522157252,0.510283232,0.477842748,-1.99401832,-0.684814453,2.6385498,-0.408804357
7914,7.914677,0.523017108,0.510682285,0.476982892,-2.08969092,-0.699920595,2.78961158,-0.408776224
7915,7.915702,0.523842931,0.511065543,0.476157069,-2.17025733,-0.689849854,2.86010718,-0.408682466
7916,7.916684,0.524614036,0.511423409,0.475385934,-2.25585937,-0.740203857,2.99606323,-0.408626199
7917,7.917692,0.525550544,0.511858046,0.474611998,-2.34146094,-0.750274599,3.0917356,-0.408410549
7918,7.918675,0.526278198,0.512195766,0.473721832,-2.41195655,-0.760345399,3.17230201,-0.408298016
7919,7.919696,0.526925504,0.512496173,0.473074526,-2.49252319,-0.775451601,3.25790405,-0.408119857
7920,7.920704,0.527553916,0.512787819,0.472446084,-2.578125,-0.77041626,3.34854126,-0.407906532
7921,7.921697,0.528164089,0.513071001,0.471835881,-2.64358497,-0.780487061,3.42407203,-0.407679141
7922,7.922693,0.528710902,0.513324797,0.471289128,-2.71911597,-0.77041626,3.48953223,-0.407416612
7923,7.923676,0.529358029,0.513558865,0.470784724,-2.78457642,-0.750274599,3.53485107,-0.406976044
7924,7.924698,0.529761553,0.513812363,0.470238417,-2.86010718,-0.730133057,3.59024024,-0.406601071
7925,7.925683,0.530143857,0.513989806,0.469856113,-2.92556739,-0.689849854,3.60031128,-0.406568289
7926,7.926692,0.530553818,0.514180064,0.469446182,-2.99606323,-0.63949579,3.63555908,-0.405668288
7927,7.927674,0.530846357,0.514315844,0.469153672,-3.0514524,-0.574035585,3.62548804,-0.40484795
7928,7.928697,0.531117618,0.514441729,0.468882352,-3.1068418,-0.51864624,3.62548804,-0.403945625
7929,7.929680,0.531392157,0.514557898,0.468632102,-3.14712501,-0.433044404,3.58016944,-0.402766734
7930,7.930689,0.531584799,0.51465857,0.468415201,-3.17230225,-0.332336426,3.50463867,-0.40136987
7931,7.931714,0.531731129,0.51472646,0.468268782,-3.17230225,-0.206451416,3.37875366,-0.399942547
7932,7.932692,0.531780422,0.514749348,0.468219608,-3.1320188,-0.0956726,3.22769141,-0.398055851
7933,7.933690,0.531833231,0.514773846,0.468166769,-3.01116943,0.0402832031,2.97088623,-0.395960569
7934,7.934717,0.531751215,0.514741421,0.468236625,-2.77450538,0.135955796,2.63854957,-0.392880857
7935,7.935692,0.531673431,0.514699697,0.468252391,-2.38677955,0.266876191,2.11990333,-0.39246136
7936,7.936676,0.531573892,0.514653504,0.468426108,-1.81777942,0.231628403,1.586151,-0.386044174
7937,7.937697,0.531402707,0.514574051,0.468597293,-1.02218616,-0.0553894006,1.14807117,-0.379927009
7938,7.938680,0.531135738,0.514450133,0.468864232,-0.478363007,-0.579071045,1.05743408,-0.375037968
7939,7.939688,0.5308972,0.514339447,0.46910283,-0.0704956055,-1.3293457,1.39984131,-0.367226213
7940,7.940684,0.530588329,0.514196098,0.469411641,0.110778801,-2.10983276,1.99905396,-0.360016823
7941,7.941693,0.53016293,0.513998687,0.469717473,-0.0453185998,-2.66372657,2.70904517,-0.354719967
7942,7.942702,0.529753029,0.513808429,0.470246941,-0.448150605,-2.87017822,3.31832886,-0.346085578
7943,7.943693,0.529299319,0.513597846,0.470700681,-1.20849609,-2.65365601,3.78158569,-0.340280145
7944,7.944689,0.528802395,0.513367236,0.471197605,-1.71203613,-2.21557593,3.92761207,-0.336061418
7945,7.945688,0.528285444,0.513127327,0.471714526,-2.05444312,-1.77749634,3.83193946,-0.333485663
7946,7.946697,0.527659893,0.512836993,0.472340018,-2.27096558,-1.37466419,3.64562988,-0.332381785
7947,7.947680,0.526898265,0.512548625,0.472961426,-2.40188599,-1.05743408,3.45932007,-0.33214277
7948,7.948689,0.526226699,0.512171865,0.473773301,-2.44720435,-0.845947206,3.29315162,-0.332402945
7949,7.949674,0.525536716,0.511851609,0.474463284,-2.43209815,-0.709991395,3.1370542,-0.333066195
7950,7.950695,0.524748862,0.511485994,0.475251138,-2.38677955,-0.599212646,2.98599219,-0.333888829
7951,7.951677,0.523965061,0.511122227,0.476034939,-2.34146094,-0.584106386,2.92556739,-0.334704429
7952,7.952689,0.523145974,0.510742068,0.476853997,-2.25585937,-0.558929443,2.81478882,-0.335285693
7953,7.953710,0.522091687,0.510252774,0.477908283,-2.16522217,-0.533752382,2.69897461,-0.335374773
7954,7.954696,0.521196961,0.509837568,0.478803068,-2.04437232,-0.569000244,2.61337256,-0.336256027
7955,7.955697,0.520254731,0.509400249,0.479745299,-1.93862903,-0.553893983,2.5227356,-0.336905271
7956,7.956679,0.519299448,0.508956909,0.480700523,-1.8429563,-0.533752382,2.37670875,-0.337067038
7957,7.957690,0.518315792,0.508500397,0.481684178,-1.72714221,-0.50857538,2.23571754,-0.337205321
7958,7.958685,0.517305136,0.508031309,0.482694834,-1.61636329,-0.498504579,2.11486793,-0.337296695
7959,7.959694,0.515993416,0.507422566,0.483718157,-1.5307616,-0.458221376,1.98898292,-0.337425619
7960,7.960677,0.514952004,0.506939232,0.485047966,-1.45019519,-0.402832001,1.85302722,-0.337528795
7961,7.961697,0.513841212,0.506423712,0.486158788,-1.33941638,-0.332336426,1.71203601,-0.337735087
7962,7.962680,0.51274389,0.50591445,0.48725608,-1.2538147,-0.266876191,1.52069092,-0.337896854
7963,7.963688,0.511616707,0.505391359,0.488383323,-1.15814209,-0.206451416,1.36459351,-0.338138312
7964,7.964713,0.510480702,0.504864097,0.489519298,-1.06750476,-0.151062012,1.21856678,-0.338609368
7965,7.965701,0.509020448,0.504186392,0.490694702,-0.966796756,-0.120849594,1.08764637,-0.338928074
7966,7.966697,0.507843792,0.503640294,0.492156208,-0.850982606,-0.105743401,0.956726015,-0.33933118
7967,7.967680,0.506650329,0.503086448,0.493349671,-0.704955995,-0.0906371996,0.830841064,-0.339392096
7968,7.968689,0.50545758,0.502532899,0.49454245,-0.594177186,-0.0704956055,0.664672792,-0.34010458
7969,7.969684,0.50425154,0.501973152,0.49574843,-0.483398378,-0.0503540002,0.533752382,-0.340249896
7970,7.970693,0.503036857,0.501409411,0.496963143,-0.392761201,-0.00503540039,0.397796601,-0.341276497
7971,7.971676,0.501516521,0.500844419,0.498180568,-0.317230195,0.0402832031,0.276946992,-0.342284292
7972,7.972698,0.500297785,0.500138223,0.499702245,-0.261840791,0.0553894006,0.206451386,-0.34302488
7973,7.973680,0.499077439,0.49957183,0.500922561,-0.201416001,0.0704956055,0.140991196,-0.343713909
7974,7.974689,0.497861862,0.499007672,0.502138138,-0.161132813,0.0906371996,0.0704956129,-0.344431072
7975,7.975717,0.496642679,0.498441875,0.503357351,-0.120849594,0.120849594,0,-0.345251352
7976,7.976696,0.495435387,0.497881562,0.504564643,-0.0956726,0.176238999,-0.0805663988,-0.346179456
7977,7.977691,0.493927926,0.497181952,0.505776942,-0.0302123986,0.226593003,-0.1963806,-0.347220093
7978,7.978675,0.49273473,0.496628195,0.507265329,0.0352478027,0.276946992,-0.312194794,-0.34804979
7979,7.979696,0.49155888,0.496082485,0.50844115,0.140991211,0.332336426,-0.422973633,-0.348806828
7980,7.980678,0.490389735,0.495539874,0.509610295,0.216522202,0.377654999,-0.594177186,-0.349449009
7981,7.981687,0.489226282,0.494999886,0.510773659,0.292053193,0.422973603,-0.715026796,-0.350149781
7982,7.982683,0.488086283,0.494470835,0.511913717,0.347442627,0.473327577,-0.820770204,-0.351267725
7983,7.983692,0.48669672,0.493825942,0.51302582,0.3826904,0.538787842,-0.921478271,-0.352559179
7984,7.984674,0.485588104,0.493311405,0.514411867,0.433044404,0.584106386,-1.01715076,-0.353400618
7985,7.985700,0.484511197,0.49281162,0.515488803,0.448150605,0.64453125,-1.08261096,-0.354736537
7986,7.986682,0.483457118,0.492322415,0.516542852,0.468292207,0.684814453,-1.15310669,-0.355627149
7987,7.987718,0.482441425,0.491851032,0.517558575,0.473327577,0.694885254,-1.16821289,-0.357846707
7988,7.988698,0.481423736,0.491378725,0.518576264,0.458221376,0.694885254,-1.15310669,-0.359269381
7989,7.989694,0.480223417,0.49082166,0.51953721,0.422973603,0.649566591,-1.07254016,-0.362217814
7990,7.990677,0.479267657,0.490378082,0.520732343,0.3877258,0.574035585,-0.961761355,-0.36427328
7991,7.991699,0.47835809,0.489955962,0.52164191,0.397796571,0.372619599,-0.810699403,-0.367566258
7992,7.992681,0.477480471,0.489548653,0.522519529,0.503539979,0.100708,-0.604247987,-0.37030372
7993,7.993689,0.476617515,0.48914817,0.523382545,0.619354188,-0.0856018066,-0.533752382,-0.374684215
7994,7.994672,0.475826055,0.488780826,0.524173915,0.845947206,-0.281982422,-0.563964784,-0.378743619
7995,7.995697,0.474863857,0.488334298,0.524948299,1.27899158,-0.493469208,-0.785522342,-0.379306078
7996,7.996680,0.474135667,0.48799634,0.525864363,1.72210681,-0.745239198,-0.976867616,-0.389142781
7997,7.997702,0.473424524,0.487666279,0.526575506,2.33642554,-0.931549013,-1.29913318,-0.390659183
7998,7.998693,0.472773075,0.487363935,0.527226925,2.76443458,-0.926513612,-1.8379209,-0.396174014
7999,7.999690,0.4721618,0.487080246,0.52783823,3.0766294,-0.850982606,-2.22564673,-0.401871711
8000,8.000685,0.471591562,0.486815602,0.528408468,3.19244361,-0.569000244,-2.62344337,-0.405837327
8001,8.001697,0.470891535,0.486490726,0.528913856,3.20754981,-0.236663789,-2.97088599,-0.410306901
8002,8.002679,0.470439374,0.486280859,0.529560626,3.17230225,0.0100708008,-3.18237305,-0.412725717
8003,8.003689,0.4700315,0.486091584,0.5299685,3.04641724,0.1963806,-3.28308105,-0.413478017
8004,8.004672,0.469644338,0.485911876,0.530355632,2.85507178,0.558929443,-3.41400123,-0.415125668
8005,8.005697,0.469277531,0.485741645,0.530722499,2.69393921,0.790557802,-3.48449707,-0.415456146
8006,8.006680,0.468980134,0.485603631,0.531019866,2.59323096,0.951690674,-3.54492164,-0.41537416
8007,8.007689,0.468672723,0.485498369,0.531246722,2.5428772,1.04736316,-3.59024048,-0.414746076
8008,8.008784,0.468503803,0.485382557,0.531496167,2.51266456,1.11785889,-3.63052344,-0.414066404
8009,8.009686,0.468331248,0.485302478,0.531668723,2.54791236,1.11785889,-3.64562988,-0.412939072
8010,8.010696,0.468255699,0.485267401,0.531744242,2.57308936,1.08764637,-3.66073561,-0.412142158
8011,8.011678,0.46812582,0.48520714,0.53187418,2.6335144,1.05239868,-3.68591309,-0.411816388
8012,8.012688,0.468169451,0.485227376,0.531830549,2.66372657,1.01211548,-3.67584205,-0.411235124
8013,8.013684,0.468201369,0.485245913,0.531790674,2.68890357,0.981903017,-3.67080665,-0.410728812
8014,8.014693,0.468325108,0.485299617,0.531674862,2.71911597,0.946655154,-3.66577101,-0.410592854
8015,8.015679,0.468470275,0.485367,0.531529725,2.70401001,0.921478152,-3.63555861,-0.410531938
8016,8.016688,0.468661904,0.48545593,0.531338096,2.68890357,0.926513612,-3.61541724,-0.410524875
8017,8.017684,0.468899757,0.485566318,0.531100214,2.66372657,0.926513612,-3.59024024,-0.410449833
8018,8.018693,0.46923238,0.485720694,0.53076762,2.6133728,0.921478152,-3.53485107,-0.410344332
8019,8.019724,0.46957773,0.485880971,0.53042227,2.59826636,0.921478152,-3.5197444,-0.410203665
8020,8.020685,0.470011026,0.486082077,0.529989004,2.55798316,0.916442752,-3.47442579,-0.410011441
8021,8.021693,0.470440179,0.486281246,0.529559851,2.50259376,0.886230409,-3.40896583,-0.409798115
8022,8.022677,0.470912874,0.486500621,0.529087126,2.48245239,0.856018066,-3.33847046,-0.409629315
8023,8.023698,0.471405804,0.486729383,0.528594196,2.45223999,0.825805664,-3.27804565,-0.409526139
8024,8.024681,0.471986264,0.486998796,0.528013766,2.41195655,0.795593143,-3.20754957,-0.409385473
8025,8.025692,0.472741395,0.487349242,0.527436554,2.35656738,0.77041626,-3.12698364,-0.409340888
8026,8.026676,0.473369658,0.487640798,0.526630342,2.30117774,0.750274599,-3.0514524,-0.409322113
8027,8.027696,0.47407949,0.487970263,0.52592057,2.23068237,0.694885254,-2.92556763,-0.409338504
8028,8.028678,0.474806339,0.488307595,0.525193691,2.17025733,0.664672852,-2.83493018,-0.409310371
8029,8.029687,0.47557041,0.488662183,0.52442956,2.11486816,0.63949579,-2.75436401,-0.409202546
8030,8.030717,0.476370424,0.489033461,0.523629546,2.03430152,0.599212646,-2.63351417,-0.409211904
8031,8.031677,0.477401346,0.48942098,0.522794724,1.94869983,0.558929443,-2.50762939,-0.40918377
8032,8.032698,0.478296012,0.489927143,0.521704018,1.86813331,0.538787842,-2.40692115,-0.409228295
8033,8.033681,0.479204655,0.490348846,0.520795345,1.74728382,0.51361078,-2.29110718,-0.409228295
8034,8.034689,0.480159789,0.490792125,0.51984024,1.67175281,0.478363007,-2.15011573,-0.409228295
8035,8.035677,0.481142581,0.49124825,0.518857419,1.5710448,0.443115205,-2.01415992,-0.409228295
8036,8.036698,0.482109189,0.491696864,0.517890871,1.485443,0.417938203,-1.90338123,-0.409228295
8037,8.037681,0.48337841,0.492177725,0.516854584,1.37969971,0.377654999,-1.75735474,-0.409228295
8038,8.038690,0.484457612,0.492786735,0.515542328,1.2840271,0.342407227,-1.62643433,-0.409228295
8039,8.039700,0.485522002,0.493280739,0.514478028,1.15814209,0.307159424,-1.4804076,-0.409228295
8040,8.040696,0.486619979,0.493790329,0.513380051,1.04232776,0.271911591,-1.31423938,-0.409228295
8041,8.041726,0.487737656,0.494309038,0.512262344,0.946655154,0.221557602,-1.16821277,-0.409228295
8042,8.042688,0.488882273,0.494840264,0.511117756,0.825805664,0.201416001,-1.02722168,-0.409228295
8043,8.043697,0.490323782,0.495509237,0.509966433,0.704955995,0.166168213,-0.871124208,-0.409228295
8044,8.044679,0.491493136,0.496051937,0.508506835,0.604248047,0.120849594,-0.725097656,-0.409228295
8045,8.045691,0.492680848,0.496603161,0.507319152,0.453186005,0.0906371996,-0.574035585,-0.409169704
8046,8.046673,0.493867755,0.497154027,0.506132305,0.342407227,0.0453185998,-0.38772583,-0.40914157
8047,8.047696,0.49506557,0.49770993,0.50493443,0.241699189,0.0100708008,-0.25176999,-0.409113437
8048,8.048678,0.496281445,0.498274207,0.503718555,0.130920395,-0.0151061993,-0.115814194,-0.409085304
8049,8.049687,0.497799128,0.498837411,0.502505004,0.0453185998,-0.0453185998,0,-0.408963412
8050,8.050682,0.499016225,0.499543428,0.500983775,-0.0201416016,-0.0553894006,0.0755310059,-0.40897277
8051,8.051691,0.500236332,0.500109673,0.499763668,-0.0805664063,-0.0805664063,0.151062012,-0.408944637
8052,8.052720,0.501455367,0.50067544,0.498544663,-0.120849594,-0.0956726,0.216522187,-0.408916503
8053,8.053687,0.50266999,0.501239181,0.49733004,-0.176238999,-0.125884995,0.302123994,-0.40888837
8054,8.054696,0.50388515,0.5018031,0.49611488,-0.236663789,-0.140991211,0.377654999,-0.408860236
8055,8.055684,0.50539726,0.502365232,0.494903654,-0.332336426,-0.151062012,0.483398438,-0.40882507
8056,8.056692,0.506595671,0.503061056,0.493404299,-0.463256806,-0.171203613,0.634460449,-0.408862561
8057,8.057676,0.507778287,0.503609896,0.492221713,-0.574035585,-0.201416001,0.775451601,-0.408862561
8058,8.058697,0.508954644,0.504155874,0.491045386,-0.709991395,-0.246734604,0.956726015,-0.408862561
8059,8.059680,0.510125756,0.504699349,0.489874214,-0.810699403,-0.287017792,1.09771717,-0.408862561
8060,8.060688,0.511265934,0.505228519,0.488734037,-0.921478152,-0.307159424,1.22863758,-0.408862561
8061,8.061685,0.512677729,0.505753696,0.487602472,-1.03729248,-0.367584199,1.40487671,-0.408862561
8062,8.062694,0.513786137,0.506398201,0.486213893,-1.13800049,-0.397796571,1.53579712,-0.408862561
8063,8.063722,0.514897943,0.506914139,0.485102057,-1.27395618,-0.448150605,1.72210681,-0.408862561
8064,8.064688,0.515965819,0.507409751,0.484034151,-1.37466419,-0.488433838,1.86309803,-0.408862561
8065,8.065700,0.516996741,0.507888198,0.483003259,-1.485443,-0.51361078,1.99905372,-0.408862561
8066,8.066684,0.518029511,0.508367538,0.481970519,-1.5760802,-0.548858583,2.12493873,-0.408862561
8067,8.067693,0.519235551,0.508821249,0.480992883,-1.67678833,-0.579071045,2.25585937,-0.408862561
8068,8.068676,0.520191491,0.509370923,0.479808509,-1.77246082,-0.609283388,2.38174415,-0.408862561
8069,8.069697,0.521151125,0.509816289,0.478848875,-1.89834583,-0.63949579,2.51266479,-0.408862561
8070,8.070681,0.522030056,0.510224164,0.477969915,-1.98898315,-0.664672852,2.65365601,-0.408796936
8071,8.071690,0.522893369,0.510624826,0.477106631,-2.07962036,-0.684814453,2.76443481,-0.408768803
8072,8.072685,0.523722827,0.511009812,0.476277202,-2.15515137,-0.720062196,2.87521362,-0.408668011
8073,8.073694,0.524710357,0.511387587,0.475463152,-2.24578834,-0.735168397,2.98095679,-0.40852502
8074,8.074724,0.525479734,0.511825204,0.474520266,-2.33642554,-0.745239198,3.0665586,-0.408367962
8075,8.075682,0.526171148,0.512146056,0.473828852,-2.41195655,-0.760345399,3.15216041,-0.408255428
8076,8.076692,0.526865542,0.512468338,0.473134488,-2.49252319,-0.760345399,3.25286865,-0.408063203
8077,8.077675,0.527499497,0.512762547,0.472500503,-2.57308936,-0.77041626,3.34350562,-0.407849878
8078,8.078695,0.528070569,0.513027608,0.471929401,-2.64862037,-0.7653808,3.41400123,-0.407615453
8079,8.079680,0.52862221,0.51328361,0.47137782,-2.70904541,-0.750274599,3.45932007,-0.407179505
8080,8.080689,0.529275417,0.51358676,0.470724583,-2.78961158,-0.740203857,3.52981544,-0.406839699
8081,8.081684,0.529731274,0.513798296,0.470268697,-2.87521338,-0.715026796,3.56506324,-0.406727225
8082,8.082695,0.53014338,0.513989568,0.46985659,-2.93060279,-0.659637392,3.59024024,-0.406026453
8083,8.083678,0.530486822,0.514148951,0.469513148,-2.99606323,-0.624389589,3.62045288,-0.405227214
8084,8.084688,0.530833721,0.514310002,0.469166279,-3.0615232,-0.574035585,3.63555884,-0.404760748
8085,8.085694,0.53117305,0.514467478,0.46882695,-3.096771,-0.468292207,3.56506324,-0.403324068
8086,8.086678,0.531367958,0.514557898,0.468632042,-3.14208961,-0.392761201,3.53485084,-0.402311563
8087,8.087687,0.531566441,0.514650047,0.468433589,-3.17230225,-0.317230195,3.48449683,-0.401074052
8088,8.088683,0.531693399,0.514708936,0.468306601,-3.15719557,-0.1913452,3.34854078,-0.399862349
8089,8.089692,0.531748414,0.514734507,0.468251586,-3.1118772,-0.0604247972,3.17230201,-0.397670954
8090,8.090675,0.531832337,0.514773428,0.468167633,-2.96585059,0.0553894006,2.91046119,-0.397087336
8091,8.091697,0.531782866,0.514750481,0.468206376,-2.69897437,0.161132813,2.53784156,-0.392587304
8092,8.092695,0.531710804,0.514717042,0.468289196,-2.29110718,0.25680539,2.03430176,-0.389786541
8093,8.093692,0.531617105,0.514673531,0.468382865,-1.4904784,0.201416001,1.46026599,-0.384552985
8094,8.094674,0.531376779,0.514562011,0.468623221,-0.881195009,-0.176238999,1.05743396,-0.377425611
8095,8.095699,0.531214893,0.514486909,0.468785137,-0.352477998,-0.775451601,1.12792957,-0.371179551
8096,8.096716,0.530907989,0.514344454,0.469091982,-0.0151061993,-1.5458678,1.560974,-0.363855302
8097,8.097682,0.530522346,0.514215171,0.469370604,0.120849594,-2.29110718,2.17025757,-0.357220143
8098,8.098690,0.530163109,0.513998747,0.469836891,-0.135955796,-2.75939941,2.89535522,-0.350345939
8099,8.099673,0.529759347,0.51381135,0.470240623,-0.604248047,-2.88528442,3.48953247,-0.345417053
8100,8.100696,0.529358387,0.513625264,0.470641613,-1.36962891,-2.5680542,3.93768311,-0.33945924
8101,8.101678,0.52884388,0.513386488,0.47115612,-1.8328855,-2.10479736,3.93768287,-0.336440474
8102,8.102686,0.528355181,0.513159692,0.471644849,-2.14004493,-1.65664661,3.79669142,-0.336402923
8103,8.103682,0.527562499,0.512881935,0.472243249,-2.34146094,-1.27395618,3.615417,-0.336862326
8104,8.104691,0.526979446,0.512521207,0.473020643,-2.43209815,-1.00204468,3.43414283,-0.332706869
8105,8.105690,0.526312649,0.51221174,0.473687351,-2.47741675,-0.825805664,3.29818702,-0.332277983
8106,8.106699,0.525566578,0.511865497,0.474433422,-2.47741675,-0.654602051,3.1320188,-0.333163947
8107,8.107713,0.524863958,0.5115394,0.475136042,-2.40188599,-0.604248047,3.00613403,-0.334021717
8108,8.108683,0.524084032,0.511177421,0.475915968,-2.33139038,-0.604248047,2.93563843,-0.335003734
8109,8.109693,0.523077667,0.510798991,0.47673142,-2.26592994,-0.563964844,2.82989478,-0.335838109
8110,8.110675,0.522183657,0.510295451,0.477816343,-2.17025733,-0.548858583,2.71911597,-0.336372524
8111,8.111698,0.521310449,0.509890199,0.478689551,-2.04437232,-0.579071045,2.64358497,-0.336681932
8112,8.112680,0.520371974,0.509454668,0.479628026,-1.93862903,-0.569000244,2.50762939,-0.33692804
8113,8.113689,0.519420326,0.509012997,0.480579644,-1.85302722,-0.528717041,2.38174438,-0.337155372
8114,8.114672,0.518425643,0.508551359,0.481574357,-1.74728382,-0.528717041,2.27600098,-0.337239712
8115,8.115697,0.517176926,0.507971823,0.482553303,-1.62643433,-0.50857538,2.13500977,-0.3373757
8116,8.116679,0.5161376,0.507489502,0.48386243,-1.5458678,-0.463256806,2.00912452,-0.337485909
8117,8.117688,0.515074611,0.506996155,0.484925389,-1.45019519,-0.402832001,1.86813343,-0.337626576
8118,8.118690,0.513989329,0.506492496,0.4860107,-1.34445179,-0.327301025,1.67175281,-0.337825835
8119,8.119683,0.512883365,0.50597918,0.487116635,-1.26892078,-0.266876191,1.535797,-0.338032126
8120,8.120694,0.511758387,0.505457103,0.488241613,-1.17828369,-0.211486802,1.38977051,-0.338287652
8121,8.121677,0.510624588,0.504930913,0.489375412,-1.09268188,-0.166168213,1.2588501,-0.338707119
8122,8.122698,0.509166479,0.504254162,0.490833521,-0.981903017,-0.135955796,1.11785877,-0.338943809
8123,8.123681,0.507991493,0.503708839,0.492008477,-0.866088808,-0.115814202,0.981903017,-0.339625806
8124,8.124690,0.506804526,0.503157973,0.493195444,-0.725097597,-0.0856018066,0.810699403,-0.33986488
8125,8.125688,0.505603194,0.502600431,0.494396806,-0.629424989,-0.0654601976,0.694885194,-0.339853138
8126,8.126696,0.504399002,0.502041578,0.495600998,-0.50857538,-0.0453185998,0.553893983,-0.340476632
8127,8.127681,0.503190935,0.501480937,0.496809095,-0.407867402,-0.0201416016,0.428009003,-0.341728151
8128,8.128690,0.501667261,0.500773787,0.498332739,-0.322265625,0.0201416016,0.302124023,-0.342475772
8129,8.129694,0.500449896,0.500208795,0.499550104,-0.246734604,0.0553894006,0.1913452,-0.34308511
8130,8.130674,0.499230415,0.499642849,0.500769615,-0.211486802,0.0704956055,0.140991196,-0.34377414
8131,8.131695,0.498012125,0.49907741,0.501987875,-0.166168213,0.0856018066,0.0805664063,-0.344594419
8132,8.132679,0.496794224,0.498512179,0.503205717,-0.120849594,0.105743401,0.0151061937,-0.345311582
